age,browse_duration,purchase_count,avg_order_value,gender,city_tier,device_type,return_rate,coupon_usage,favorite_count,click_through_rate,last_purchase_days,app_install_count,membership_level,social_media_active,has_children,education_level,income_bracket,label
68,193,12,100,男,4,Android,0.23,17,13,0.41,246,5,VIP,是,是,高中,低,0
26,214,5,1469,男,5,Android,0.44,20,78,0.69,180,0,普通,是,是,硕士,高,0
50,193,10,1584,,,Android,0.22,15,39,0.83,345,3,超级VIP,是,否,高中,高,0
42,,4,1262,女,5,iOS,0.45,10,25,0.45,81,0,普通,否,否,本科,中,0
25,33,5,726,男,3,Android,0.3,4,17,0.42,,,普通,是,否,本科,中,0
62,101,9,1314,男,4,Android,0.17,0,0,0.01,256,4,普通,否,是,硕士,中,0
39,126,32,371,女,5,Android,0.5,19,15,0.84,26,0,普通,是,是,高中,高,0
57,295,20,1454,女,3,iOS,0.42,13,,0.47,89,3,普通,否,是,高中,高,0
46,30,2,1100,男,4,Android,0.33,9,92,0.18,62,2,普通,是,否,本科,中,0
51,,28,815,女,3,Web,0.35,,93,0.87,350,0,VIP,否,否,高中,低,0
51,47,1,150,女,2,Android,0.01,8,2,0.18,,2,普通,否,是,高中,中,0
30,60,48,1008,女,2,Android,0.33,0,98,0.2,240,4,超级VIP,否,否,硕士,低,0
32,273,35,1519,女,1,Android,0.44,5,17,0.46,365,2,普通,否,是,硕士,高,0
40,283,33,1320,女,3,Android,0.33,6,89,0.42,322,3,普通,否,否,本科,中,0
61,79,36,668,男,4,Web,0.13,11,24,0.8,234,1,普通,否,否,博士,低,0
21,271,0,1970,女,4,Android,,15,17,0.78,129,5,,否,是,本科,低,0
57,220,0,406,男,2,iOS,,15,68,0.47,,4,普通,是,否,本科,低,0
26,281,3,286,女,3,iOS,0.24,7,25,0.87,200,4,普通,否,否,本科,中,0
49,76,13,916,男,1,iOS,0.31,2,10,0.96,38,4,VIP,否,否,本科,低,0
67,8,17,1479,男,5,Web,0.49,13,9,0.76,158,,VIP,是,否,高中,中,0
32,75,0,1032,女,3,Android,,3,11,0.43,297,3,普通,否,是,本科,低,0
45,121,15,1155,男,4,iOS,0.27,2,11,0.12,122,4,普通,是,是,本科,低,0
58,31,49,737,男,3,iOS,0.07,2,90,0.61,313,4,普通,否,否,本科,中,0
43,56,27,996,女,4,Android,0.32,6,,0.86,28,3,普通,否,是,本科,高,0
61,,27,1911,男,1,Android,0.28,9,4,0.84,184,0,普通,是,是,硕士,中,0
24,,21,1435,男,5,iOS,0.4,15,22,0.29,241,3,超级VIP,是,是,高中,低,0
,55,5,1113,女,3,iOS,0.23,12,55,0.41,133,0,普通,否,否,本科,中,0
27,,1,621,男,2,Android,0.37,20,1,0.07,,1,VIP,是,是,高中,低,0
62,157,6,888,女,1,iOS,0,8,93,0.45,26,0,超级VIP,是,否,高中,低,0
30,77,19,1415,男,4,Android,0.39,6,12,0.78,,3,普通,,是,博士,高,0
70,21,43,431,女,,iOS,0.34,7,59,0.67,149,4,VIP,是,否,本科,低,0
25,107,1,738,女,3,Android,0.35,4,35,0.15,,2,普通,是,否,本科,高,0
57,272,6,471,女,2,Android,0.07,19,,0.98,123,4,普通,是,是,高中,高,0
45,204,11,54,女,4,Web,0.16,2,77,0.98,208,,超级VIP,否,否,高中,中,0
28,112,8,36,女,5,Android,0.04,14,39,0.9,110,2,普通,否,是,本科,低,0
66,185,1,523,男,3,Android,0.13,2,4,0.62,,0,普通,是,是,高中,低,0
64,226,20,914,男,4,,0.04,14,24,0.02,293,1,VIP,是,是,硕士,高,0
69,15,3,462,女,5,Android,0.24,0,37,,4,4,超级VIP,是,否,高中,低,0
41,110,20,1501,男,5,Android,,9,92,0.4,278,3,超级VIP,是,是,本科,中,0
64,0,47,1772,男,4,Android,0.01,5,80,0.38,187,2,普通,是,是,本科,高,0
63,107,1,1234,女,4,Android,,,75,0.65,,3,普通,是,是,本科,中,0
67,160,16,1249,女,5,Android,0.45,18,44,0.24,151,5,VIP,否,是,本科,高,0
66,127,39,731,男,3,iOS,0.14,15,27,0.14,240,3,VIP,否,否,本科,低,0
,44,22,1212,男,5,Web,0.46,17,64,0.04,237,2,超级VIP,是,是,本科,中,0
67,38,33,753,女,1,Android,0.32,20,21,1,201,0,普通,否,否,本科,中,0
51,77,23,1641,,1,Web,0.32,1,11,0.55,,2,普通,是,是,高中,高,0
32,287,41,,男,2,iOS,0.48,3,58,0.01,109,1,普通,是,是,本科,,0
63,268,,83,女,1,Android,0.23,15,87,0.8,158,,VIP,是,是,硕士,低,0
23,67,11,,男,5,iOS,0.39,19,91,0.5,293,3,普通,否,是,本科,低,0
,248,7,,男,3,Web,0.32,13,72,,195,1,VIP,是,是,高中,中,0
27,110,4,176,女,5,Web,0.09,0,85,0.43,347,4,VIP,否,是,高中,低,0
63,93,10,1806,女,3,Web,0.35,20,6,0.65,179,2,普通,是,否,本科,中,0
30,178,41,311,男,3,Web,0.31,3,67,0.84,124,3,普通,是,否,本科,低,0
48,46,34,1717,女,3,Web,0.09,1,28,0.32,158,1,普通,否,否,高中,高,0
20,91,40,1724,男,5,Web,0.34,1,9,0.85,205,1,普通,是,否,本科,低,0
47,211,43,185,男,3,Web,0.45,10,84,0.17,,4,普通,是,是,高中,低,0
61,210,31,245,男,4,,0.49,3,81,0.38,122,5,超级VIP,否,否,本科,中,0
62,133,45,1852,男,3,Android,0.38,3,25,0.21,309,5,普通,否,是,高中,低,0
60,,27,1999,男,3,Android,0.31,20,55,0.27,250,2,普通,否,是,博士,,0
61,279,35,1016,男,3,Android,0.07,0,71,0.59,75,0,超级VIP,是,否,硕士,中,0
34,,9,1065,男,4,iOS,0.36,0,8,0.02,284,5,VIP,是,是,硕士,低,0
65,113,31,284,女,5,Web,0.45,3,24,0.99,316,0,普通,是,是,硕士,高,0
30,201,11,987,男,4,Android,,0,31,0.83,223,1,VIP,是,否,高中,中,0
67,58,50,1946,男,4,,0.07,13,6,0.61,134,,,否,否,高中,高,0
48,230,32,,男,3,Android,0.44,8,58,0.73,272,0,普通,是,是,本科,低,0
61,164,37,1392,女,1,Web,0.41,13,94,0.76,,4,普通,是,是,,,0
58,34,1,485,男,5,Android,0.25,13,16,0.28,,3,普通,否,否,博士,低,0
33,161,8,1972,男,4,Web,0.12,12,34,0.3,1,5,超级VIP,否,否,硕士,低,0
21,244,43,435,男,3,Web,0.35,1,85,0.1,91,2,普通,否,是,,低,0
52,286,4,,女,2,,0.28,19,57,0.86,211,4,普通,否,否,本科,高,0
65,18,33,1451,男,,Web,0.39,11,,,188,0,普通,否,否,高中,低,0
29,181,6,882,女,2,Android,0.41,6,55,0.38,20,5,普通,否,是,高中,低,0
28,146,38,1921,男,2,Android,,1,62,0.43,209,3,普通,否,否,硕士,中,0
54,175,41,876,女,,iOS,0.37,20,81,0.42,183,4,普通,是,是,本科,低,0
42,162,16,693,女,4,iOS,0.37,17,46,0.43,350,5,普通,是,是,本科,低,0
40,255,26,494,男,1,Android,0.49,6,56,,244,1,普通,是,否,高中,中,0
55,173,42,1996,女,2,iOS,0.32,11,6,0.34,18,4,VIP,否,否,硕士,高,0
35,,27,729,男,2,Android,0.42,20,77,0.49,47,1,超级VIP,是,是,高中,低,0
23,144,5,1581,女,3,Web,0.28,18,17,0.38,93,4,VIP,否,否,高中,低,0
21,41,7,455,女,3,Web,0.33,19,,0.07,208,0,普通,是,否,高中,高,0
61,28,31,1115,男,4,Web,0.36,17,5,0.37,95,4,VIP,否,否,本科,中,0
60,182,23,1351,男,5,iOS,0.11,20,75,0.76,157,5,普通,是,否,硕士,高,0
70,36,17,1564,男,2,iOS,0.44,17,60,0.92,104,3,普通,是,否,博士,低,0
33,13,11,508,女,3,Android,0.49,9,93,0.96,,2,超级VIP,否,否,本科,中,0
30,101,17,46,女,2,Android,0.3,15,34,0.79,57,2,VIP,是,是,本科,中,0
53,56,21,884,男,4,Web,0.11,0,40,0.9,48,3,VIP,是,是,本科,中,0
64,74,38,63,男,3,Android,0.12,8,81,0.62,41,1,普通,是,是,高中,低,0
47,21,32,1873,男,,iOS,0.44,,11,0.62,216,1,普通,是,否,高中,中,0
18,131,23,319,女,5,Android,0.39,4,4,0.75,109,1,普通,否,否,本科,低,0
60,266,19,859,男,3,Android,0.03,6,25,0.76,317,0,普通,否,否,硕士,中,0
56,286,32,779,男,3,Web,0.16,1,4,0.91,193,2,普通,是,是,本科,低,0
41,55,7,28,女,3,Android,0.34,5,5,0.33,19,0,普通,是,是,高中,低,0
39,244,0,436,女,1,iOS,,,74,0.51,,4,普通,否,否,高中,低,0
61,93,31,1609,男,2,,0.43,,38,0.97,57,4,普通,是,否,本科,中,0
26,135,45,762,女,4,Android,0.39,16,48,0.1,308,2,普通,否,否,本科,中,0
54,230,45,735,女,1,iOS,0.47,11,81,0.99,81,4,普通,是,是,硕士,中,0
27,7,,1070,男,4,iOS,0.35,5,99,0.62,137,0,普通,,否,本科,中,0
45,86,8,450,女,3,iOS,0.33,12,96,0.65,16,2,普通,是,是,高中,中,0
45,203,19,632,男,3,iOS,0.45,1,0,0.59,267,1,普通,是,是,博士,中,0
38,257,39,1097,女,3,iOS,0.07,1,85,0.18,291,4,普通,是,否,高中,低,0
41,108,6,1076,女,2,iOS,0.41,20,18,,22,3,VIP,是,否,硕士,中,0
59,255,,232,女,1,Android,0.31,19,76,0.32,244,5,VIP,是,是,本科,中,0
57,281,20,1830,女,4,Android,0.44,0,36,0.09,2,5,普通,是,是,本科,中,0
,,37,1898,女,2,Web,,0,55,0.72,120,3,VIP,否,是,本科,中,0
54,211,5,96,男,2,Android,0.07,6,83,0.7,82,3,普通,否,是,高中,低,0
44,285,9,48,女,3,iOS,0.09,12,25,0.5,21,2,普通,是,是,本科,高,0
20,7,15,521,,1,iOS,0.39,3,34,0.9,350,5,VIP,是,是,,中,0
62,80,34,1176,男,2,Android,0.08,17,21,0.58,53,5,VIP,否,否,硕士,中,0
27,107,7,,男,3,Web,0.04,12,13,0.81,52,0,,否,否,高中,低,0
26,173,2,675,女,3,Web,0.38,2,57,0.67,,1,,是,是,本科,低,0
44,42,1,769,女,3,Web,0.31,13,30,0.54,,4,普通,否,是,本科,低,0
68,199,28,1225,男,3,Android,0.02,1,22,0.98,168,3,VIP,否,是,高中,高,0
49,219,2,706,女,3,iOS,0.28,0,35,0.41,276,1,VIP,否,否,本科,中,0
42,3,,564,女,3,Android,0.3,13,88,0.93,25,1,普通,是,否,硕士,低,0
66,178,21,281,女,2,Android,0.47,6,79,0.59,22,0,普通,否,否,本科,低,0
,228,49,754,男,3,Android,0.35,11,89,0.25,265,5,超级VIP,否,是,本科,中,0
47,163,2,408,女,3,Web,0.18,6,9,0.06,,0,普通,是,否,本科,高,0
52,289,1,1649,女,3,iOS,0.15,2,92,0.87,0,5,VIP,是,否,高中,低,0
52,108,3,272,男,4,Web,0.21,1,,0.46,27,3,普通,是,是,本科,中,0
44,145,8,1724,,1,Web,0.13,18,48,0.41,238,5,普通,是,是,本科,低,0
43,251,39,45,男,2,Android,0.31,14,35,0.24,106,,VIP,否,否,本科,低,0
35,218,15,561,女,3,iOS,0.38,2,98,0.91,37,3,普通,否,否,高中,低,0
69,,22,10,女,1,iOS,0.44,1,94,0.65,,,普通,否,否,硕士,中,0
37,271,2,1447,女,5,Web,0.14,,98,0.32,,3,超级VIP,是,否,硕士,中,0
35,19,32,1591,女,1,Web,0.33,0,20,0.64,,1,超级VIP,否,是,本科,中,0
21,65,17,7,男,2,iOS,0.1,10,61,0.62,331,2,普通,是,否,硕士,高,0
67,164,42,1549,女,2,Android,0.42,12,81,0.18,110,5,普通,否,是,高中,中,0
18,5,,1750,女,3,Android,0.27,8,40,0.59,155,2,普通,是,是,本科,中,0
62,131,44,1463,男,2,Android,0.5,8,,0.38,294,3,普通,是,否,本科,,0
40,227,,1507,女,1,iOS,0.46,1,80,0.73,67,,VIP,是,是,本科,中,0
51,270,,531,男,4,Android,0.2,1,46,0.29,305,3,普通,是,否,高中,中,0
62,94,40,1522,男,5,Android,0.26,1,90,0.54,91,0,普通,否,否,高中,中,0
22,80,28,32,男,3,Web,,7,72,0,3,4,超级VIP,否,是,硕士,高,0
38,207,,1726,男,5,Android,0.16,14,85,0.65,22,1,VIP,是,是,本科,中,0
29,,49,25,男,3,iOS,0.43,13,28,0.13,344,1,普通,否,是,本科,中,0
36,282,42,1115,女,2,Android,0.49,10,18,,,0,普通,否,否,高中,中,0
62,179,12,544,女,2,iOS,0.35,7,71,0.4,97,5,普通,是,否,硕士,中,0
64,190,48,17,女,5,Web,0.4,0,65,0.38,26,2,VIP,否,否,本科,低,0
43,272,49,933,男,3,iOS,0.35,19,77,0.28,284,4,普通,否,是,本科,中,0
21,97,17,1934,男,5,Android,0.09,2,24,0.31,127,1,超级VIP,是,是,本科,低,0
67,104,9,323,女,4,iOS,0.05,15,38,0.35,,0,普通,是,否,本科,高,0
69,162,14,866,,3,Android,0.33,10,6,0.58,,5,普通,,是,本科,高,0
62,66,16,1554,男,1,Web,0.24,7,14,0.16,277,2,VIP,是,否,本科,中,0
46,289,10,734,女,5,Android,0.33,17,12,0.46,352,3,,是,否,本科,低,0
58,45,26,1127,女,2,Android,0.38,2,98,0.98,182,1,普通,否,否,本科,中,0
65,80,20,1867,男,2,iOS,0.34,7,65,0.05,124,5,普通,是,否,本科,低,0
56,14,3,1944,女,4,Web,0.43,18,77,0.06,230,3,超级VIP,是,是,硕士,高,0
44,240,,1371,男,2,iOS,0.24,1,64,0.84,338,5,普通,否,是,高中,中,0
52,276,24,42,女,5,Web,0.22,16,61,0.86,293,1,普通,是,是,本科,低,0
54,26,39,1149,女,2,Android,0.38,,81,0.87,126,1,超级VIP,否,是,高中,中,0
18,1,22,8,男,3,Android,0.38,15,41,0.32,232,1,VIP,否,是,本科,低,0
64,238,32,1154,男,5,Android,,17,68,0.9,12,,超级VIP,是,是,硕士,中,0
53,55,4,894,女,3,Android,0.29,6,0,0.98,302,1,普通,否,否,,中,0
51,229,15,1076,女,5,Android,0.39,7,47,0.54,325,3,普通,是,是,高中,低,0
46,27,44,1576,男,5,Android,0.49,13,13,0.64,327,0,普通,是,否,本科,高,0
59,183,21,532,男,2,Android,0.18,2,61,0.43,207,4,普通,是,是,本科,低,0
51,83,12,1231,男,4,Android,0.46,11,6,0.62,116,2,VIP,是,是,本科,低,0
69,135,4,1993,男,3,iOS,0.09,2,8,0.98,277,3,VIP,是,是,高中,低,0
48,275,4,1948,男,2,iOS,0.32,9,58,0.77,190,1,普通,否,是,本科,低,0
58,,6,1460,女,3,Android,,3,28,0.4,297,1,超级VIP,否,否,本科,低,0
54,119,17,26,男,3,Web,0.12,3,43,0.24,194,4,普通,否,否,博士,,0
24,276,1,653,女,5,Android,0.48,5,37,0.31,358,0,VIP,是,是,硕士,中,0
56,17,12,552,男,1,Android,0.21,0,100,0.5,60,1,VIP,否,是,本科,低,0
38,270,10,585,男,3,iOS,0.46,0,15,0.06,35,0,VIP,否,否,本科,,0
20,293,20,809,女,3,iOS,0.43,,62,0.09,56,0,普通,是,是,本科,中,0
68,51,1,633,男,3,iOS,0.35,3,98,0.65,,4,普通,是,否,本科,高,0
39,215,39,1970,男,3,Web,,1,89,0.34,140,1,,是,是,硕士,中,0
64,71,50,1738,女,4,Android,0.4,13,99,,161,3,普通,是,是,本科,高,0
55,200,41,1239,女,3,Web,0.45,4,8,0.96,137,3,超级VIP,否,否,本科,高,0
68,248,4,885,男,2,Android,0.05,13,26,0.02,26,5,普通,是,是,高中,中,0
53,98,13,320,男,2,Android,0.49,4,,0.43,139,0,普通,是,是,本科,中,0
30,277,47,1549,女,1,Web,0.47,15,8,0.9,269,3,普通,是,否,高中,中,0
54,78,2,,男,5,Web,0.49,4,59,0.11,,,普通,否,否,高中,低,0
42,63,8,159,男,2,Android,0.02,3,77,0.63,239,5,,否,否,高中,中,0
65,7,17,463,女,2,Android,0.32,19,38,0.41,89,0,普通,否,是,本科,低,0
68,24,18,1545,男,2,Android,0.36,5,39,0.51,281,0,普通,是,否,高中,低,0
31,255,23,1659,男,3,Web,0.39,14,62,0.8,,4,普通,是,是,硕士,低,0
65,242,3,1296,男,3,iOS,0.38,14,5,0.41,326,4,普通,否,否,本科,低,0
64,197,,240,女,3,Android,0.22,16,,0.7,284,,普通,否,否,本科,高,0
56,206,0,963,女,4,Android,,17,5,0.92,,5,普通,,是,本科,低,0
33,14,50,958,女,5,iOS,0.39,10,53,0.44,216,4,普通,否,是,高中,低,0
38,74,9,864,男,5,Web,,,95,0.84,,0,VIP,是,否,本科,中,0
33,114,9,326,女,5,Android,0.27,6,8,0.5,179,1,普通,是,否,本科,中,0
49,231,0,1296,男,4,Android,,5,60,0.26,349,,普通,否,否,硕士,低,0
51,38,29,,男,4,Web,0.41,1,85,0.9,132,5,VIP,是,是,高中,低,0
26,290,14,1399,男,4,Android,0.2,1,5,0.53,57,2,普通,,否,高中,低,0
34,46,7,1935,女,3,Android,0.23,18,,0.11,96,3,普通,是,否,本科,低,0
27,12,40,1026,男,5,Android,0.4,1,57,0.41,240,4,普通,是,是,本科,中,0
34,64,20,1643,男,3,Android,0.44,16,16,0.5,272,3,VIP,是,,硕士,低,0
65,241,4,881,男,3,iOS,0.24,,9,0.42,170,4,普通,是,否,本科,高,0
,7,44,349,女,4,Android,0.35,12,78,0.22,66,1,超级VIP,否,否,本科,高,0
64,42,6,173,,4,Web,0.03,2,49,0.35,234,3,普通,是,是,高中,中,0
38,180,6,1718,男,3,iOS,,2,84,0.69,141,1,普通,是,否,本科,高,0
66,274,21,1689,,3,Android,0.19,8,93,0.6,34,0,VIP,是,否,硕士,高,0
42,114,12,75,男,2,Web,0.32,17,90,0.61,324,2,普通,是,否,硕士,中,0
68,298,16,1950,男,3,iOS,0.46,15,30,0.38,268,3,超级VIP,是,是,硕士,高,0
58,,12,1252,女,3,iOS,,,44,0.94,293,3,VIP,是,否,博士,低,0
41,111,25,71,男,3,iOS,0.23,11,36,0.4,55,3,普通,,是,硕士,高,0
,168,4,1241,女,4,Android,0.14,11,72,0.97,323,0,普通,是,是,本科,高,0
56,230,3,1778,女,3,iOS,0.14,16,27,0.72,200,1,普通,否,是,本科,中,0
23,238,27,366,男,2,iOS,0.36,,70,0.4,26,0,VIP,否,否,本科,低,0
18,252,25,825,女,4,iOS,0.4,9,59,0.76,263,2,普通,是,是,高中,中,0
64,48,3,1613,男,3,iOS,0.16,3,63,0.21,332,2,VIP,是,是,本科,高,0
40,71,15,669,女,3,Web,0.31,17,59,0.95,319,3,超级VIP,是,否,高中,中,0
34,221,21,1335,男,2,,0.4,4,35,0.09,240,1,VIP,是,是,高中,中,0
46,156,34,109,女,3,Android,0.47,3,64,0.73,333,,普通,否,否,本科,中,0
30,124,7,1962,女,4,Android,0.32,20,21,0.93,292,4,普通,是,否,本科,高,0
23,228,16,1313,男,1,Web,0.4,19,93,0.62,185,3,普通,是,否,本科,中,0
23,160,17,1467,女,5,iOS,,8,83,0.79,26,5,普通,否,是,高中,低,0
70,78,32,1347,,4,Web,,17,44,1,90,3,普通,是,是,本科,低,0
34,,11,1932,,2,Web,0.44,14,1,0.72,47,4,,是,否,本科,中,0
,130,10,,女,2,Android,0.35,8,57,0.15,25,0,普通,是,否,,低,0
62,1,24,928,女,3,Android,0.22,1,26,,353,1,普通,是,是,本科,中,0
18,232,39,,男,3,,0.39,8,97,0.45,364,3,普通,否,否,硕士,中,0
34,250,2,258,男,1,Android,0.37,16,37,0.98,,0,VIP,否,否,本科,低,0
20,107,48,1648,女,4,iOS,0.32,2,74,0.22,344,1,普通,是,是,高中,低,0
43,275,24,1762,男,3,Android,0.5,13,19,,32,0,普通,是,否,本科,中,0
53,212,9,162,女,,,0.2,5,42,0.31,231,1,普通,是,否,高中,中,0
21,282,44,38,女,3,iOS,0.42,14,22,0.62,237,3,普通,是,是,,低,0
66,122,37,319,女,2,iOS,,1,87,0.28,323,3,普通,是,否,博士,中,0
36,226,13,359,,2,Android,0.37,10,1,0.8,18,4,普通,是,否,本科,中,0
60,300,26,268,女,3,iOS,0.33,13,61,0.64,12,1,VIP,是,是,本科,中,0
69,82,41,323,女,5,Android,0.48,2,95,0.73,130,0,普通,是,否,硕士,低,0
57,145,47,1610,女,2,Android,0.48,17,56,0.79,270,3,普通,是,是,高中,低,0
50,64,12,199,女,3,Android,0.43,11,,0.39,32,1,普通,是,否,本科,中,0
21,105,9,1127,男,3,iOS,0.46,8,10,0.16,272,2,普通,否,否,高中,中,0
46,106,28,,男,1,Android,0.36,11,72,0.73,313,5,VIP,否,否,本科,低,0
36,35,5,163,女,4,Android,,1,56,0.38,262,1,普通,否,是,本科,中,0
,146,38,1136,男,2,Android,0.19,1,66,0.26,43,4,普通,是,否,高中,高,0
66,158,,1572,男,2,Android,0.45,0,51,0.78,,4,普通,,是,高中,低,0
,201,43,698,男,3,Android,0.44,4,29,0.45,14,1,VIP,是,否,高中,高,0
70,154,43,363,男,4,Web,0.31,,54,0.77,2,2,普通,否,否,硕士,高,0
,12,29,1044,男,4,Android,0.37,7,21,0.9,,1,普通,是,否,硕士,高,0
33,279,15,1506,女,3,Android,0.39,9,21,0.6,353,1,普通,否,是,硕士,低,0
,8,5,1222,男,5,Android,0.48,9,42,,318,1,普通,是,否,硕士,中,0
36,237,8,1643,女,4,Web,0.24,16,83,0.85,208,0,VIP,是,否,高中,低,0
60,234,15,1443,男,3,Android,0.36,0,32,,292,3,VIP,否,否,本科,低,0
37,15,43,208,男,2,iOS,0.46,20,24,0.18,321,4,普通,是,否,硕士,中,0
48,44,1,1268,男,5,iOS,0.32,16,36,0.72,315,5,普通,是,是,高中,中,0
21,138,9,1311,女,3,Web,0.18,19,17,0.16,102,1,普通,否,否,硕士,高,0
,147,11,1089,男,4,iOS,,2,24,0.23,140,1,普通,是,是,本科,中,0
39,100,18,490,女,5,Android,0.35,19,34,0.91,279,4,普通,否,否,高中,低,0
68,104,37,1458,男,3,iOS,0.2,10,67,0.09,258,4,普通,否,否,本科,低,0
25,93,26,1241,女,,Android,0.09,2,83,0.35,28,3,普通,,否,高中,低,0
67,154,33,,男,4,iOS,0.43,8,35,0.1,147,0,普通,否,否,本科,低,0
33,27,1,1617,女,4,iOS,0.49,7,33,0.67,78,5,普通,否,是,本科,中,0
36,281,43,220,女,1,iOS,0.18,1,,0.26,200,1,超级VIP,是,是,本科,低,0
35,233,18,279,女,4,iOS,0.39,15,38,0.68,102,5,VIP,否,是,本科,高,0
50,182,6,1162,女,2,Android,0.14,16,84,0.76,311,3,普通,是,是,高中,中,0
29,76,20,1046,女,4,Android,0.47,17,60,0.04,63,3,普通,否,是,本科,中,0
70,216,6,1440,女,,Android,0.22,1,32,0.94,,0,普通,是,是,本科,中,0
44,243,37,347,女,5,Android,0.16,0,,0.24,87,3,普通,否,否,本科,低,0
34,,32,764,男,2,Android,0.35,15,4,0.99,333,2,普通,是,否,本科,高,0
50,266,31,,女,4,iOS,0.48,4,6,0.8,86,0,普通,是,否,硕士,高,0
22,133,,507,女,5,Web,0.38,8,19,0.29,65,2,超级VIP,是,是,本科,低,0
45,266,13,197,男,5,Android,0.41,9,46,0.49,236,5,超级VIP,是,,本科,中,0
50,98,3,1948,女,2,Web,0.27,5,6,0.46,271,0,普通,否,是,本科,中,0
58,27,9,824,女,2,iOS,0.5,12,93,0.06,351,2,VIP,是,是,高中,高,0
22,262,39,1327,男,3,iOS,0.45,7,65,0.29,243,5,普通,否,是,本科,高,0
21,285,14,1059,女,5,Android,,1,33,0.49,66,3,普通,是,是,高中,低,0
50,249,24,1998,女,3,Android,0.09,2,65,0.7,66,1,VIP,否,否,博士,中,0
24,12,16,104,男,4,Web,0.07,0,10,0.27,9,2,VIP,是,否,本科,中,0
32,81,10,1739,女,4,Web,0.2,2,69,0.02,342,1,普通,是,否,硕士,高,0
46,225,48,1883,女,1,Android,0.45,8,23,,64,2,VIP,是,否,高中,中,0
35,244,0,35,女,4,iOS,,,91,0.7,,1,,否,是,本科,低,0
58,32,47,886,男,2,Android,0.3,14,91,0.68,300,1,超级VIP,是,否,高中,中,0
25,22,27,1048,女,5,Web,0.47,11,4,0.27,136,2,超级VIP,否,是,硕士,中,0
27,77,2,1042,男,3,Web,0.29,13,36,0.11,,3,普通,是,否,本科,低,0
19,89,5,1386,男,3,iOS,0.48,10,43,0.79,18,1,普通,否,是,本科,高,0
22,243,28,1845,女,5,Android,0.06,2,68,0.51,130,4,普通,否,是,本科,中,0
45,148,2,1453,男,4,Android,0.17,10,71,0.27,,2,普通,是,是,高中,高,0
58,145,32,1541,女,2,Web,0.19,0,87,0.35,,3,普通,是,否,本科,低,0
,140,10,466,男,4,Android,0.17,3,19,0.64,191,2,普通,是,是,本科,低,0
35,285,44,896,,4,Android,0.35,20,98,0.14,150,5,普通,否,否,本科,低,0
43,110,4,198,,2,iOS,,19,5,0.35,104,2,VIP,是,是,本科,低,0
66,49,46,767,女,2,iOS,0.39,0,91,0.06,210,3,超级VIP,是,是,本科,低,0
,133,46,1632,女,4,iOS,0.01,2,14,0.52,226,2,普通,是,是,本科,中,0
20,157,48,240,男,3,,0.45,17,62,0.43,5,3,普通,是,,,中,0
42,296,12,293,男,5,Android,0.49,17,,0.67,171,0,VIP,是,是,硕士,高,0
33,56,15,1762,男,4,iOS,0.38,7,90,0.39,94,2,普通,否,否,高中,,0
19,163,24,1338,女,5,Android,0.32,13,48,0.88,235,5,普通,否,否,本科,中,0
27,15,28,467,男,1,Android,0.2,0,51,0.55,195,0,VIP,否,否,高中,低,0
55,77,45,1815,女,3,Android,0.44,7,94,0.09,134,2,普通,是,否,硕士,高,0
64,,48,1541,男,3,Android,0.03,7,14,0.15,121,0,普通,否,是,本科,低,0
55,167,23,450,女,2,Android,0.27,0,91,0.83,67,1,超级VIP,是,是,高中,高,0
61,295,9,,女,3,iOS,0.16,7,79,,69,4,普通,,是,本科,高,0
36,293,5,956,男,2,Android,0.23,11,75,0.57,242,,VIP,是,是,硕士,中,0
52,119,30,1040,男,5,iOS,0.38,17,22,0.67,339,1,普通,是,是,硕士,低,0
19,290,7,651,女,3,Android,0.06,5,70,0.5,335,3,VIP,否,是,本科,低,0
,160,2,850,男,4,Android,0.5,10,45,0.41,3,3,VIP,否,是,高中,低,0
39,37,,1942,女,5,Web,,1,15,0.27,144,5,普通,是,否,高中,中,0
20,27,0,1703,女,2,Web,,8,59,0.12,,4,,否,否,本科,低,0
23,,44,73,女,1,iOS,0.46,8,31,0.07,28,3,普通,否,否,本科,低,0
32,293,,1097,男,3,Android,0.06,1,,0.75,259,1,普通,否,是,,低,0
44,123,14,49,男,3,Android,0.42,2,59,0.67,234,1,VIP,是,否,本科,低,0
27,91,6,1033,男,1,iOS,0.09,9,20,0.12,200,0,超级VIP,否,否,本科,低,0
49,,2,387,男,3,Web,0.09,17,90,0.38,,4,普通,是,否,本科,中,0
65,168,,384,男,2,Web,0.42,0,69,0.78,191,5,普通,否,是,高中,低,0
58,107,3,338,男,4,Android,0.37,12,43,0.03,,0,普通,是,是,高中,高,0
19,46,2,473,,5,iOS,0.36,3,11,0.4,,4,普通,否,是,本科,中,0
46,98,4,615,女,3,Android,0.17,18,58,0.24,153,3,超级VIP,否,是,硕士,高,0
21,13,24,1825,女,5,Web,0.47,2,77,,279,5,普通,否,是,硕士,低,0
36,156,10,791,女,1,Web,0.04,6,43,0.24,89,4,普通,否,是,高中,低,0
43,153,7,1165,男,4,Android,0.03,11,80,0.27,284,5,普通,是,是,本科,低,0
42,114,25,1832,女,2,Android,0.37,1,39,0.56,343,5,VIP,是,是,本科,,0
27,257,1,1193,女,1,iOS,0.42,15,83,0.75,,4,普通,是,否,高中,低,0
70,144,27,12,男,5,iOS,0.35,7,1,,347,3,普通,是,否,高中,中,0
